Date,Location,Country,Text,Sentiment
Thu Feb 02 18:45:25 PST 2012,Republic of the Philippines,global,CURRY NIGHT #dinner #friends #goodpeople #goodlife @ True Food Indian Cuisine. Boracay Station 2 http://t.co/B915gEc1ch,neutral
Mon Dec 29 05:24:41 PST 2008,Mars,global,Halwa Puri + Channe #lecker #pakistanisch #spezialität #desi #frühstück #breakfast #channe #chai #puri… http://t.co/FH9NkiUuNm,pos
Thu Feb 02 18:45:25 PST 2012,MICHIGAN,global,"#BRUNCH ANYONE ??? It's a black girl, a white girl, and an Indian princess trapped in 1 body whipping up something yummy !!!",neutral
Fri Jun 07 03:43:23 PDT 2013,NIL,global,RT @SweetnSvry: Baked Tandoori Chicken http://t.co/qPwx861W9x #TandooriChicken #Indiancooking #Dinner #Sunset http://t.co/Ag0EQ9T3tP,neg
Fri Nov 18 12:14:18 PST 2011,"Toronto, ON ",global,"It's brunch! First up, chicken 65. #foodie #foodporn #brunch @ Host Fine Indian Cuisine The http://t.co/nsKKd2oRjs",neg
Thu Feb 02 04:12:23 PST 2012,"Chennai, India",global,"Pudina paneer tikka, butter paneer, baigan bharta, kulcha, prantha, rotis, biryani, pappad, lassi, falooda kulfi #dinner",pos
Fri May 27 01:33:03 PDT 2011,In Jesus Hands,global,#satay #sate #chicken #ayam #food #dinner #cuisine @ Sate Khas Senayan Puri Indah http://t.co/jHGreB57od,neutral
Fri Nov 13 01:42:54 PST 2009,London,global,RT @tastemauritius: Great dosa as always! by @Horn_Please #lunch @RealFoodFest #southbank http://t.co/gSn5khdhg6,pos
Mon Sep 30 22:02:47 PDT 2013,"Phoenix, Antarctica",global,#lunch #indian @ Indian Delhi Palace http://t.co/ccxxOlHpwm,neg
Sat Nov 24 17:42:51 PST 2012,London,global,#vegetarian #dinner Paneer jalfrezi #curry #recipe - http://t.co/TwVuu3UYmq http://t.co/olU70LMuOj,pos
Sun Jun 07 05:28:54 PDT 2009,World of the Taste,global,RT @muktasdiaries: #vegetarian #dinner Paneer jalfrezi #curry #recipe - http://t.co/TwVuu3UYmq http://t.co/olU70LMuOj,pos
Tue Jul 26 14:55:28 PDT 2011,Montreal,global,RT @muktasdiaries: #vegetarian #dinner Paneer jalfrezi #curry #recipe - http://t.co/TwVuu3UYmq http://t.co/olU70LMuOj,pos
Sat Aug 25 14:32:52 PDT 2012,Texas,global,RT @muktasdiaries: #vegetarian #dinner Paneer jalfrezi #curry #recipe - http://t.co/TwVuu3UYmq http://t.co/olU70LMuOj,pos
Fri Mar 06 19:03:46 PST 2009,NIL,global,Masala Dhosa #Sunday #snack #Remedy http://t.co/1SFVIhrT8G,pos
Wed Feb 23 01:59:57 PST 2011,PH ,global,indian mango. #breakfast http://t.co/xfkF0z5z72,neg
Sun Jul 26 02:37:21 PDT 2009,"Yogyakarta, Indonesia",global,"#breakfast Roti Prata Susu Pisang Coklat Rp 25.000, roti prata khas India dg pisang, coklat, susu kental manis. :9 http://t.co/w1iOsfOecq",neutral
Sun Mar 01 09:14:12 PST 2009,NIL,global,Spinach Dal ( Spinach-Lentil Soup) Basmati Rice w/drizzle of SriRacha. #dinner #indiancuisune #foodie… http://t.co/x8eQ63dAW3,pos
Sun Oct 03 01:15:34 PDT 2010,Yogyakarta,global,"RT @kopioeyjogja: #breakfast Roti Prata Susu Pisang Coklat Rp 25.000, roti prata khas India dg pisang, coklat, susu kental manis. :9 http:/…",neg
Wed Feb 16 12:26:38 PST 2011,New Delhi,global,Gobi Ke paranthe  #Breakfast #BhabiLove,pos
Mon Oct 29 02:58:07 PDT 2012,"✨ Jaipur, Iи∂ια ✨ ",global,RT @Pragmatic_Girl_: Gobi Ke paranthe  #Breakfast #BhabiLove,neutral
Sat Aug 21 09:34:32 PDT 2010, INDIA,global,RT @Pragmatic_Girl_: Gobi Ke paranthe  #Breakfast #BhabiLove,neutral
Wed Mar 11 05:42:24 PDT 2009,Pati-Yogyakarta,global,"RT @kopioeyjogja: #breakfast Roti Prata Susu Pisang Coklat Rp 25.000, roti prata khas India dg pisang, coklat, susu kental manis. :9 http:/…",neg
Sun Feb 28 09:11:55 PST 2010,"Chennai, Tamil Nadu",global,"Mutton Chukka #Biryani #Combo available for #Lunch today at #AtchayamFoodbox, DLF Porur from Aasife Biryani Centre. http://t.co/MM1h5AkRaO",neg
Sun Jul 26 02:37:21 PDT 2009,"Nairobi, Kenya",global,Masala tea for #breakfast tweeps? What's your favorite tea spice?  http://t.co/yAi6rzHAfZ,pos
Thu Apr 14 04:15:13 PDT 2011,NIL,global,"Cereal prawns , egg , rasam , shark fin soup , bandung , mango jelly & vanilla ice cream. #Lunch",neutral
Thu Sep 24 06:53:52 PDT 2009,Mumbai,global,Pesto Low Fat Mayo with Shredded Chicken Tikka on Whole Wheat Bread #breakfast #yum #pesto #cooking… http://t.co/Wn0kcDj0Kf,pos
Fri Aug 21 06:43:41 PDT 2009,India,global,#Breakfast Idea - Mayonnaise Chutney #Sandwich http://t.co/oEz6TZIWz9 http://t.co/jTAwfgn1Rb,neg
Fri May 14 14:31:30 PDT 2010,Mumbai,global,#lunch #gujju roti with gobi ki sabji #punjabi style and corn #diversity #my #style #cooking 😉 http://t.co/kHQQ7Ybs9P,neg
Mon Aug 26 16:55:47 PDT 2013,"Mumbai, India",global,Chappathi with paneer for #Lunch http://t.co/lWk5pCeFBf,pos
Thu Jul 23 01:09:19 PDT 2009,"Madras, India",global,"Stuffed capsicum with paneer and rice, with a side of veggies. Add in my salt lassi, and am all set. #Lunch http://t.co/G8FJWhEdNp",pos
Sun Sep 12 07:11:11 PDT 2010,"Karachi, Pakistan",global,Nothing better than daal chawal+bhindi fried+ achaar combo! #lunch #simpleandtasty #summer #heat #food… http://t.co/QmBsjnIGsY,pos
Fri Aug 20 17:40:04 PDT 2010,India,global,Original Upma prepared at short notice #NotMTR #Breakfast #ILoveCooking #InstaCook #InstaFood… http://t.co/CCOv9o9EPi,pos
Thu May 06 04:32:13 PDT 2010,India,global,Presenting Newer #Breakfast #Products India has ever seen @ http://t.co/7NnNxLTKnv,neg
Fri Feb 03 11:01:27 PST 2012,India,global,Organic #Breakfast #Foods India http://t.co/TP8ui9wcAG,neg
Fri Apr 15 09:30:06 PDT 2011,NIL,global,At Indian palace having #Thali #lunch #chillimakesyourangerless,pos
Mon Dec 13 00:19:21 PST 2010,NIL,global,RT @sylvichippy: #satay #sate #chicken #ayam #food #dinner #cuisine @ Sate Khas Senayan Puri Indah http://t.co/jHGreB57od,neutral
Fri Jun 18 23:07:57 PDT 2010,NIL,global,The best naan cheese ever #Rsmy #NaanCheese #Dinner #InstaFood #FoodPorn @aisyah_munyu… http://t.co/5Xyhj3ESib,pos
Thu Apr 29 11:33:15 PDT 2010,Mars,global,Halwa Puri + Channe #lecker #pakistanisch #spezialität #desi #frühstück #breakfast #channe #chai #puri… http://t.co/FH9NkiUuNm,pos
Sat Jan 10 01:05:12 PST 2009,Indonesia,global,"Menu dinner malam ini, mie rebus with soursop juice. #menuanakkost #dinner @ Jln. Puri Medan Kota,… http://t.co/DUAY6iiZS6",pos
Wed May 21 08:59:25 PDT 2008,"Mullingar, Ireland",global,Love naan bread so much #TakeawayLeftovers #Breakfast,pos
Fri Sep 11 11:01:51 PDT 2009,"Gurgaon, Haryana, india",global,Today's dinner dry masala tofu and cauliflower #yum #cooking #food #dinner http://t.co/0kZWYfXq7u,pos
Mon Dec 03 21:25:32 PST 2012,NIL,global,Momo Sushi Shack #sushi #lunch #sapporo #Morgantown https://t.co/8NCU7JNv1W,pos
Sun Apr 11 20:46:03 PDT 2010,"northern liberties, philly pa",global,This Month: Get 20% off #Lunch orders from @Mood_Cafe with code SORAVLUNCH ! We heart Indian food :) Details here: http://t.co/cXpJHAPaSt,neg
Tue Jul 30 06:07:10 PDT 2013,Seattle,global,"ECB to me, after I swore off anymore Trader Joe's Indian Fare"" MREs: ""Well",neg
Sun Feb 06 00:16:53 PST 2011,"Toronto, ON",global,Looking forward to #wine and Indian cuisine tonight at @PukkaToronto with @KristaLamb. #dinner,pos
Tue Aug 20 11:06:07 PDT 2013,New York,global,This is what an Indian #dinner should really be like http://t.co/3qzAo6UgX0 #foodies #popup,pos
Tue Aug 20 11:06:07 PDT 2013,New York,global,This is what an Indian #dinner should really be like http://t.co/RVyUQXeBm4 #foodies #popup,pos
Mon Sep 13 06:54:02 PDT 2010,Los Angeles California,global,RT @Aida006: You can take the girl out of India but you can't take #India out of the girl... #lunch #veggie #samosa… http://t.co/qEKDEgRHYp,neg
Tue May 26 15:40:30 PDT 2009,"New York, NY",global,RT @shuchi82: This is what an Indian #dinner should really be like http://t.co/RVyUQXeBm4 #foodies #popup,pos
Tue Sep 08 11:04:36 PDT 2009,florida ☀️,global,🍴😋 #dinner #orlando @ Aashirwad Indian Cuisine Orlando Fl http://t.co/ZfHp8YaebN,neutral
Sun Apr 04 00:02:37 PDT 2010,Illinois,global,RT @SweetnSvry: Baked Tandoori Chicken http://t.co/qPwx861W9x #TandooriChicken #Indiancooking #Dinner #Sunset http://t.co/Ag0EQ9T3tP,neg
Fri Jan 06 15:34:24 PST 2012,NIL,global,RT @SweetnSvry: Baked Tandoori Chicken http://t.co/qPwx861W9x #TandooriChicken #Indiancooking #Dinner #Sunset http://t.co/Ag0EQ9T3tP,neg
Mon May 24 09:59:58 PDT 2010,"Lodi,Calif. ",global,RT @SweetnSvry: Baked Tandoori Chicken http://t.co/qPwx861W9x #TandooriChicken #Indiancooking #Dinner #Sunset http://t.co/Ag0EQ9T3tP,neg
Mon Nov 26 19:02:38 PST 2012,Melbourne,global,"Crumbed lamb ribs with fontina and rosemary, tomato and chilli chutney #maylunchmenu #lunch http://t.co/jNQHcWwP0R",pos
Wed Aug 05 21:24:19 PDT 2009,"Mckinney, Tx",global,RT @SweetnSvry: Baked Tandoori Chicken http://t.co/qPwx861W9x #TandooriChicken #Indiancooking #Dinner #Sunset http://t.co/Ag0EQ9T3tP,neg
Fri Jul 29 02:51:51 PDT 2011,Bahrain,global,Idli #breakfast #instapic #indian #south #igers #igersbh http://t.co/JzysExz1xI,pos
Thu Aug 13 13:12:38 PDT 2009,NIL,global,Learn how to make the perfect fluffy masala omlette for #breakfast here: http://t.co/bFMnBOxnN1 #Indian #breakfast,pos
Thu Sep 19 05:06:20 PDT 2013,"San Francisco, California, USA",global,Delicious aloo gobi paratha for #dinner. Thanks for the recipe @tinab! cc: @m_k http://t.co/quM7oXLFq0,pos
Sun Nov 04 06:28:29 PST 2012,"Redmond, WA",global,Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Sun Apr 19 19:51:20 PDT 2009,NIL,global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Mon Jun 18 10:37:29 PDT 2012,"Seattle, WA",global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Wed Feb 16 03:43:10 PST 2011,the kitchen,global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Sat Sep 01 21:08:25 PDT 2012,New York & Venezia,global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Wed Aug 31 09:40:32 PDT 2011,"new orleans, la",global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Thu Jun 09 04:56:11 PDT 2011,NIL,global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Thu Nov 11 15:48:09 PST 2010,"Guadalajara, México",global,RT @Mark_Dickenson: Masala Rack of Lamb - Mark's Kitchen Pop-Up #Seattle #food #lamb #foodporn #dinner #Indian http://t.co/lFm7nYn7lr,pos
Thu Jul 02 10:11:18 PDT 2009,India,global,Why You Should Try Indian Low Fat #Foods for #Breakfast? @ http://t.co/ccKih4N0SV http://t.co/Ccb1cD1BAr,pos
Mon Jul 25 15:49:36 PDT 2011,India,global,RT @aegishealthfood: Why You Should Try Indian Low Fat #Foods for #Breakfast? @ http://t.co/ccKih4N0SV http://t.co/Ccb1cD1BAr,pos
Sun Apr 01 17:04:46 PDT 2012, Barun's Apple n Shahid's♥,global,@rishi_modi rishi pleaj play humko pyaar hua puri hui dua  4 me only if u can 😊 #Breakfast,neutral
Wed Feb 22 01:16:11 PST 2012,#Pune,global,For #MothersDay why not give your mum a break from all that #cooking & treat her to a #SundayBrunch or #dinner buffet at MoMo #Cafe! #Pune,pos
Sat Apr 10 08:35:15 PDT 2010,#Pune,global,MoMo Cafe will treat all mums to a 50% off on the lavish #SundayBrunch & #dinner (11/5/14). 020-67248250 |http://t.co/WlNGZA0Pe0 #Pune #food,neg
Wed Mar 27 09:27:46 PDT 2013,Mumbai,global,Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http://t.co/lqJiwFIxOY,neutral
Tue May 03 16:15:55 PDT 2011,freeshopping@winnit.co.uk,global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Thu Jul 02 14:03:51 PDT 2009,"Guadalajara, México",global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Fri Oct 29 21:22:50 PDT 2010,"Mumbai, India",global,Dal makhani and naan for lunch 😊 #realtime #food #lunch #FoodPorn #hungry #DalMakhani #naan #yum #indian http://t.co/8beFJmDvAt,pos
Sun Feb 03 09:58:05 PST 2013,"Guadalajara, México",global,RT @adrija_gupta: Dal makhani and naan for lunch 😊 #realtime #food #lunch #FoodPorn #hungry #DalMakhani #naan #yum #indian http://t.co/8beF…,pos
Sat Feb 20 12:58:17 PST 2010,NIL,global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Tue May 22 23:44:28 PDT 2012,"new orleans, la",global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Wed Feb 25 04:55:58 PST 2009,Berlin/Germany,global,Lunch Deal today: Veggie Curry s/w Basmati Rice & Raita for 5€ only #lunch #berlin #hungry #kreuzberg #vegetarian #business,pos
Sun Mar 31 22:54:20 PDT 2013,NIL,global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Sun Aug 26 05:34:23 PDT 2012,"Seattle, WA",global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Thu Mar 25 09:22:56 PDT 2010,New York & Venezia,global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Fri Jul 17 13:12:10 PDT 2009,NIL,global,RT @adrija_gupta: Dal makhani and naan for lunch 😊 #realtime #food #lunch #FoodPorn #hungry #DalMakhani #naan #yum #indian http://t.co/8beF…,pos
Sat Mar 02 21:10:31 PST 2013,New York & Venezia,global,RT @adrija_gupta: Dal makhani and naan for lunch 😊 #realtime #food #lunch #FoodPorn #hungry #DalMakhani #naan #yum #indian http://t.co/8beF…,pos
Fri Oct 02 13:13:51 PDT 2009,"new orleans, la",global,RT @adrija_gupta: Dal makhani and naan for lunch 😊 #realtime #food #lunch #FoodPorn #hungry #DalMakhani #naan #yum #indian http://t.co/8beF…,pos
Wed Sep 28 13:40:40 PDT 2011,London and Kuala Lumpur,global,Next in line: nasi briyani with a super huge piece of tandoori chicken #dinner is served #Penang… http://t.co/S1UuG2mufB,neutral
Sun Nov 07 13:01:13 PST 2010,Ahmedabad,global,RT @aegishealthfood: Why You Should Try Indian Low Fat #Foods for #Breakfast? @ http://t.co/ccKih4N0SV http://t.co/Ccb1cD1BAr,pos
Tue May 31 02:25:03 PDT 2011,NIL,global,RT @Kohinoor_UK: Introducing Kohinoor's Bhujia - RT & Follow for your chance to #win a spicy #snack pack from our new #Namkeen range. http:…,pos
Wed Jan 11 18:07:51 PST 2012,NIL,global,Shahi Bhindi - best with roti or paratha is great #dinner option #recipe - http://t.co/AOpUbfTesp #curry http://t.co/mROJDmgV2P,pos
Tue Oct 30 05:38:58 PDT 2012,"Liverpool, Merseyside, UK",global,#Lunch idea - tandoori salmon with seeded savoy slaw http://t.co/VFWmKq7PZE,neg
Tue Sep 24 03:38:13 PDT 2013,My room my rules..,global,#snack #when #diet #snacking cemilan kala diet niih http://t.co/TidnP0CurE,pos
Sat Jul 09 13:10:09 PDT 2011,New Delhi ,global,Damn that dosa craving! Yum! #masaladosa #southindian #dinner #instafood #foodgram http://t.co/g0bwpNqIHK,pos
Sun Mar 29 21:40:42 PDT 2009,NY NY,global,RT @RitchStyles: Coriander masala Colocasia(Arbi) for lunch! Yummm!!! #food #foodporn #simplerecipes #quickrecipes #lunch #indianfood http:…,neutral
Sat Aug 22 04:46:44 PDT 2009,"St. John's, NL",global,"Today's naan #pizza has a Apricot Curry sauce base w/ Pickled Zucchini, Mozzarella, Cherry Tomatoes, and Artichoke. #lunch #StJohns",neutral
Sat Nov 08 12:59:03 PST 2008,New York,global,"Come join my table at the next modern Indian #supperclub #dinner. A preview to the upcoming popup, the… http://t.co/63ez8nHjmQ",pos
Sat Aug 21 06:04:35 PDT 2010,Rhode Island,global,#picstitch #lunch #vegan #traderjoes #vegetablemasala #burger with Indian spices yummy http://t.co/H7Anw0TBgQ,pos
Mon May 23 05:51:19 PDT 2011,NIL,global,"Traditional south indian #breakfast: dosa, idly, vada, upma, kesari bath, curry, chutney #indianfood http://t.co/NMFxoxUomR",pos
Tue May 21 18:16:11 PDT 2013,"New York, NY",global,Craving a delicious #Indian lunch? Enjoy our #lunch special - any lunch entree served with rice & naan for just $8.95!,pos
Mon Mar 01 17:09:26 PST 2010, Global,global,Recipe Remix: Fresh Lettuce Dosa Wraps http://t.co/eIM1Xx97wb #lunch,neutral
Sun Feb 08 18:51:23 PST 2009,"Karachi, Pakistan",global,#Karachi wali biryani in #Dinner for Sadaat Hussain #MastungBlastsSurvivor. #StudentsBiryani #Food… http://t.co/5exVOPDrQo,neg
Mon Sep 10 11:33:35 PDT 2012,NIL,global,Being ambitious today and making my own naan for #chicken gyros for #dinner tonight. Let's see how this ends up. #whatsfordinner,neg
Thu Feb 24 05:22:09 PST 2011,"New York, NY",global,Try our Malai Kofta for #lunch today! #Delicious Indian cheese dumplings cooked in aromatic sauce! #yum,pos
Thu Jul 05 06:03:39 PDT 2012,Chicago,global,Tikka Masala #icancook #summer #cooking #lunch #dope http://t.co/i7orKCMLde,pos
Tue Jan 31 14:38:09 PST 2012,"Fort Lauderdale, Florida",global,Greek style chicken on naan @FarmersTableFL #lunch #organic http://t.co/rINdFEojWd,neg
Fri Mar 30 09:50:48 PDT 2012,"Sierra Vista, AZ",global,Finally met up with our Director Vada Phelps. #selfie #lunch #NAWDPDenver14 #WIA #coworkers http://t.co/NPp6BsD7YO,neutral
Sun Oct 11 04:40:00 PDT 2009,"iPhone: 29.481379,-98.510124",global,RT @AZWorkforce: Finally met up with our Director Vada Phelps. #selfie #lunch #NAWDPDenver14 #WIA #coworkers http://t.co/NPp6BsD7YO,neutral
Fri Aug 06 20:09:40 PDT 2010,"Boca Raton, FL",global,RT @FTLToday: Greek style chicken on naan @FarmersTableFL #lunch #organic http://t.co/rINdFEojWd,neg
Wed Nov 21 14:34:58 PST 2012,Amritsar.Bangalore.Kol.Mumbai,global,#Dinner: Spinach and Paneer in olive oil and tandoori chicken #PostWorkout #FitFood #FitLife,neutral
Sat Mar 02 21:10:31 PST 2013,"Las Vegas, NV",global,Rani's Gobi Paratha for lunch. Super yum! #Ranis #gobiparatha #lunch #yum #Indian #veg http://t.co/RJSTtfY8bg,pos
Wed Sep 05 09:53:08 PDT 2012,"Las Vegas, NV",global,Photo: Rani’s Gobi Paratha for lunch. Super yum! #Ranis #gobiparatha #lunch #yum #Indian #veg http://t.co/CAgElFxjZD,pos
Mon Feb 09 06:30:59 PST 2009,Lisbon,global,#dinner time 10 best foods to reduce cholesterol - The Times of India http://t.co/RG5iGvuLGR,pos
Fri Jan 22 23:06:52 PST 2010,MNL™,global,"Sakit puso ko!!! Badtrip :( Parang kala mo may nkadagan sa dibdib ko :<  . . . . . . . . . Gusto ko ng lugaw! :""< #HeartProblem #Breakfast""",neutral
Thu May 28 01:10:04 PDT 2009,Yo Momma House,global,Sitting Indian Style #realindianstyle #dinner with i_b_eatin_good #mehak @ Mehak http://t.co/soI696bM8U,pos
Sat Aug 07 11:24:33 PDT 2010,NIL,global,Spicy masala pori (puffed rice)! #indian #instafood #foodgram #snack http://t.co/B8OIKPqSQf,pos
Sun May 24 16:31:59 PDT 2009,SC,global,RT @SweetnSvry: Baked Tandoori Chicken http://t.co/qPwx861W9x #TandooriChicken #Indiancooking #Dinner #Sunset http://t.co/Ag0EQ9T3tP,neg
Sun Jul 14 15:44:25 PDT 2013,NIL,global,Vote on the poll South Indian Breakfast on http://t.co/OM0IALJHca #Breakfast  http://t.co/tpcZlapZFd via @itimestweets,neutral
Wed May 05 10:08:12 PDT 2010,NIL,global,"Traditional Indian #breakfast , #RiceCake with #CoconutMixture :)",pos
Sat Feb 23 12:01:18 PST 2013,NIL,global,Rava dosa is another popular south #Indian dosa variety! Watch @Preetha1809's #recipe here: http://t.co/v3nAf38MQQ #breakfast #IndianFood,pos
Fri Jul 01 20:45:54 PDT 2011,"24.8600° N, 67.0100° E",global,Thandi Poorian and Garam Lassi #Breakfast,pos
Tue Nov 23 05:07:25 PST 2010, India,global,Masala Dosa to Die For? http://t.co/IutRZ7vZAP #SaravanaBhavan #vegetarian #MasalaDosa #healthyeating #NewYorkCity #Chennai #gourmet #Snack,pos
Tue Sep 20 23:37:28 PDT 2011,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/P16OUrVNKK,neg
Tue Jul 13 06:25:59 PDT 2010,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/71fh5SS1rW,neg
Thu Jul 19 12:18:41 PDT 2012,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/ECDYNNa0MJ,neg
Mon Apr 29 23:43:06 PDT 2013,"Mountain View, California",global,Whole Masoor Dal Recipe #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #spi http://t.co/DugUsBCyr3,neg
Sat Apr 10 10:11:39 PDT 2010,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/ONfUsMOIAN,neg
Sat Jul 13 02:26:24 PDT 2013,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/Y4OAiqcZ87,neg
Mon Oct 10 06:18:13 PDT 2011,Mumbai,global,Masala Bhaat <3 #lunch,neutral
Thu Mar 01 05:46:17 PST 2012,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/sEdb3dhIa2,neg
Wed Aug 31 04:10:31 PDT 2011,"Mountain View, California",global,Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/yPr4T8A7DL,neg
Mon Jul 18 11:11:33 PDT 2011,World of the Taste,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/yPr4T8…,neg
Mon Nov 08 22:30:05 PST 2010,World of the Taste,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/sEdb3d…,neg
Sun Jan 08 11:56:59 PST 2012,NIL,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/71fh5S…,neg
Thu May 14 21:29:21 PDT 2009,NIL,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/ONfUsM…,neg
Sat Mar 06 06:09:46 PST 2010,NIL,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/sEdb3d…,neg
Fri Apr 10 01:35:00 PDT 2009,World of the Taste,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/ONfUsM…,neg
Tue Apr 20 20:57:59 PDT 2010,World of the Taste,global,RT @cravecookclick: Whole Masoor Dal Recipe  #pulses #recipe #indian #soup #curries #whole masoor #red beans #dinner #sp http://t.co/71fh5S…,neg
Thu Apr 16 15:41:07 PDT 2009,Singapore,global,Indian #vegetarian for #lunch today. @ Raj Restaurant @ Biopolis http://t.co/Pta3HgMsVM,neg
Thu Feb 17 05:22:04 PST 2011,Ahmedabad,global,RT @aegishealthfood: Why You Should Try Indian Low Fat #Foods for #Breakfast? @ http://t.co/ccKih4N0SV http://t.co/Ccb1cD1BAr,pos
Tue Aug 03 15:25:34 PDT 2010,NIL,global,RT @infoodnetwork: Rava dosa is another popular south #Indian dosa variety! Watch @Preetha1809's #recipe here: http://t.co/v3nAf38MQQ #brea…,pos
Mon Mar 15 23:45:33 PDT 2010,World of the Taste,global,RT @infoodnetwork: Rava dosa is another popular south #Indian dosa variety! Watch @Preetha1809's #recipe here: http://t.co/v3nAf38MQQ #brea…,pos
Fri Jun 26 00:07:49 PDT 2009,dietsdaily@live.co.uk,global,“@leesiemaszko: #Lunch idea - tandoori salmon with seeded savoy slaw http://t.co/tkvDj1PEXG”,neg
Fri Mar 25 07:43:26 PDT 2011,Southampton Solent University,global,Lamb kofta with spicy rice & salad #dishoftheday #lunch #food @ Southampton Solent University - Official http://t.co/wqgEGPJmBI,pos
Wed Jul 27 05:13:59 PDT 2011,パンの耳の近く,global,きょうの晩ごはんは？インドカレー(Homemade Types&Handmade Types Indian Curry with Nan)with Beer(きょうは淡麗）　#JapaneseLifeStyle's  #dinner,pos
Fri Jul 08 12:51:42 PDT 2011,"Paisley, Scotland",global,"#Eswatini Pineapple Chutney and cheddar cheese, perfect pre lunch #snack! Mmmm http://t.co/v92MEqVh4X",pos
Thu Jan 05 07:21:08 PST 2012,Paris,global,Indian Lunch w/ @marineviolier & charlotte_pluviose #lunch #indian #chapatti #smoothie #detox #healthy… http://t.co/NrjcvjWsqA,neutral
Mon Apr 30 17:51:30 PDT 2012,Im somewhere out there.....,global,My tiki masala #spicy #indian #yummy #curry #dinner http://t.co/7tkeklshbq,pos
